,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,48,48,48,48,48,47,47,46,46,46,45,45,45.0
Reserves,314,371,431,496,535,647,705,745,817,885,903,1105,1228.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,145,169,234,144,103,159,244,337,278,74,135,288,48.0
Other Liabilities,73,122,132,136,83,167,158,190,149,176,186,218,245.0
Total Liabilities,579,709,844,823,769,1020,1154,1318,1290,1181,1269,1657,1566.0
Fixed Assets,161,174,187,170,181,252,255,252,298,261,249,240,267.0
CWIP,4,6,5,4,1,3,4,17,6,22,4,7,6.0
Investments,1,31,47,49,32,24,46,66,88,142,167,300,348.0
Other Assets,414,498,604,599,556,740,849,984,898,755,850,1109,945.0
Total Assets,579,709,844,823,769,1020,1154,1318,1290,1181,1269,1657,1566.0
