,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.03,72.03,72.03,72.03,72.03,72.03,72.03,72.03
DIIs,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63
Public,27.34,27.34,27.34,27.34,27.34,27.34,27.33,27.33
No. of Shareholders,6818.0,6804.0,6789.0,6775.0,6799.0,6820.0,6802.0,6795.0
