,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,150.0,158.0,165.0,180.0,219.0,213.0,228.0,193.0,234.0,239.0,259.0,260.0,362.0
Expenses,112.0,118.0,115.0,116.0,136.0,135.0,144.0,137.0,184.0,165.0,132.0,146.0,173.0
Operating Profit,38.0,39.0,50.0,64.0,84.0,78.0,85.0,56.0,50.0,74.0,127.0,114.0,189.0
OPM %,25.0,25.0,30.0,36.0,38.0,37.0,37.0,29.0,21.0,31.0,49.0,44.0,52.0
Other Income,6.0,16.0,16.0,20.0,24.0,22.0,21.0,16.0,21.0,20.0,22.0,430.0,24.0
Interest,2.0,3.0,3.0,4.0,5.0,5.0,8.0,8.0,7.0,6.0,6.0,7.0,9.0
Depreciation,14.0,15.0,15.0,12.0,12.0,12.0,13.0,10.0,12.0,17.0,21.0,21.0,23.0
Profit before tax,27.0,38.0,48.0,68.0,91.0,83.0,85.0,54.0,51.0,71.0,122.0,516.0,182.0
Tax %,-72.0,17.0,34.0,24.0,31.0,29.0,16.0,25.0,42.0,33.0,27.0,15.0,35.0
Net Profit,46.0,31.0,32.0,52.0,63.0,59.0,72.0,40.0,29.0,48.0,89.0,440.0,118.0
EPS in Rs,3.46,2.4,2.41,3.95,4.82,4.53,5.51,3.25,2.5,3.81,6.73,32.68,8.9
