,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,11,11,11,10,9,9,27,27,27
Reserves,2220,2279,2366,2450,2512,2652,3070,2918,2416,2498,2627,2674,3073
Borrowings,760,1,2,4,1,3,0,0,0,0,0,0,0
Other Liabilities,950,1649,1688,1730,1717,2517,1918,1575,2051,2120,3531,3293,5094
Total Liabilities,3940,3939,4066,4195,4240,5183,4998,4504,4476,4627,6185,5994,8195
Fixed Assets,184,194,190,251,241,249,207,204,190,184,161,252,257
CWIP,20,20,34,4,3,6,7,18,22,4,10,2,0
Investments,1390,1354,2186,2276,2115,1996,2442,2380,2132,1844,1968,1453,1850
Other Assets,2346,2372,1656,1664,1882,2931,2342,1902,2132,2595,4046,4286,6087
Total Assets,3940,3939,4066,4195,4240,5183,4998,4504,4476,4627,6185,5994,8195
