,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.03,0.04,0.04,0.04,0.04,0.04,0.04,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Expenses,0.05,0.1,0.08,0.1,0.08,0.08,0.17,0.10,0.08,0.07,0.17,0.11,0.08
Operating Profit,-0.02,-0.06,-0.04,-0.06,-0.04,-0.04,-0.13,-0.10,-0.08,-0.07,-0.17,-0.11,-0.08
OPM %,-66.67,-150.0,-100.0,-150.0,-100.0,-100.0,-325.0,,,,,,
Other Income,0.01,0.02,0.06,0.03,0.05,0.05,2.65,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Interest,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,-0.00,-0.00
Depreciation,0.02,0.02,0.02,0.02,0.02,0.02,0.04,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Profit before tax,-0.05,-0.08,-0.02,-0.07,-0.03,-0.03,2.46,-0.12,-0.10,-0.09,-0.18,-0.11,-0.08
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Net Profit,-0.06,-0.08,-0.02,-0.08,-0.03,-0.04,2.46,-0.12,-0.10,-0.09,-0.18,-0.11,-0.08
EPS in Rs,-0.05,-0.07,-0.02,-0.07,-0.03,-0.03,2.11,-0.10,-0.09,-0.08,-0.15,-0.09,-0.07
