,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,32,34,33,34,34,34,34,34,34,34,34,34,34
Reserves,2335,3072,2701,3194,2968,3162,3301,4313,5755,7520,7093,7951,8190
Borrowings,2865,2829,4167,5885,7200,7554,6918,7116,7275,10071,14506,19642,25272
Other Liabilities,3127,3490,4307,4392,3931,4241,6500,6530,7143,11157,12202,16117,18771
Total Liabilities,8359,9424,11208,13504,14133,14991,16753,17993,20207,28781,33835,43744,52267
Fixed Assets,1193,1170,1650,1837,2828,3281,3302,3824,4049,4520,4971,5269,5530
CWIP,214,628,466,775,274,54,271,202,334,444,483,942,994
Investments,1153,1362,2336,2691,3052,3203,4137,5473,6594,9952,9609,8009,9461
Other Assets,5799,6264,6757,8202,7979,8452,9042,8494,9229,13866,18772,29525,36282
Total Assets,8359,9424,11208,13504,14133,14991,16753,17993,20207,28781,33835,43744,52267
