,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2386.0,2356.0,2611.0,2890.0,3280.0,3515.0,4445.0,4025.0,4021.0,3843.0,4852.0,4506.0,3938.0
Expenses,2253.0,2264.0,2627.0,2748.0,3112.0,3272.0,3955.0,3708.0,3801.0,3469.0,4252.0,4264.0,3672.0
Operating Profit,134.0,92.0,-16.0,142.0,169.0,243.0,490.0,317.0,220.0,373.0,600.0,242.0,266.0
OPM %,6.0,4.0,-1.0,5.0,5.0,7.0,11.0,8.0,5.0,10.0,12.0,5.0,7.0
Other Income,300.0,292.0,209.0,292.0,307.0,225.0,312.0,261.0,302.0,413.0,442.0,532.0,397.0
Interest,117.0,113.0,124.0,134.0,147.0,167.0,175.0,188.0,223.0,248.0,284.0,303.0,333.0
Depreciation,61.0,62.0,63.0,64.0,67.0,71.0,72.0,72.0,76.0,78.0,79.0,86.0,89.0
Profit before tax,256.0,210.0,6.0,237.0,261.0,230.0,554.0,318.0,224.0,460.0,679.0,386.0,240.0
Tax %,20.0,19.0,1584.0,22.0,23.0,20.0,24.0,19.0,2.0,17.0,17.0,24.0,32.0
Net Profit,205.0,171.0,-92.0,186.0,201.0,183.0,423.0,258.0,219.0,382.0,562.0,291.0,164.0
EPS in Rs,4.45,3.92,-0.47,4.12,4.27,4.29,6.75,6.06,4.64,9.34,8.91,5.29,2.59
