,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,15,15,15,15,15,15,15,15,15,15,15
Reserves,102,112,127,139,143,154,155,165,166,172,181,175,177
Borrowings,71,95,109,119,115,102,93,129,159,168,199,205,185
Other Liabilities,37,31,41,36,35,37,41,34,54,48,56,55,58
Total Liabilities,220,249,292,310,309,308,304,343,395,404,451,450,435
Fixed Assets,68,85,84,74,73,91,90,90,139,174,163,160,154
CWIP,15,0,0,7,21,2,6,23,42,1,8,1,1
Investments,0,0,0,0,0,0,1,1,1,1,1,1,1
Other Assets,137,164,208,229,216,215,207,230,213,228,280,288,278
Total Assets,220,249,292,310,309,308,304,343,395,404,451,450,435
