,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,62.77,62.77,62.77,62.77,62.77,62.77,62.6,62.6,62.6,62.68,62.68,62.27
FIIs,0.63,0.69,0.84,0.26,0.12,0.14,0.07,0.14,5.63,5.63,5.63,6.05
DIIs,0.71,0.7,0.44,0.32,0.39,0.44,0.44,0.41,0.63,0.83,1.23,2.12
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
Public,35.89,35.84,35.96,36.66,36.72,36.65,36.89,36.86,31.14,30.86,30.45,29.44
No. of Shareholders,17832.0,18437.0,18392.0,23577.0,26374.0,26590.0,27933.0,30036.0,33451.0,34369.0,37458.0,41785.0
