,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,90,123,126,207,193,212,180,176,179,237,129,101
Cash from Investing Activity,-42,-10,3,-19,6,-15,37,68,-173,-106,0,64
Cash from Financing Activity,-101,-111,-112,-204,-194,-200,-216,-238,-9,-134,-124,-163
Net Cash Flow,-54,2,17,-16,5,-3,1,6,-3,-3,5,2
