,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.21,58.21,58.21,59.3,60.8,60.95,57.57,57.57
FIIs,0.0,1.4,0.26,0.0,0.0,0.0,0.0,0.0
Public,41.79,40.39,41.53,40.7,39.2,39.05,42.43,42.42
No. of Shareholders,264.0,159.0,153.0,149.0,161.0,172.0,350.0,400.0
