,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,23.22,8.67,147.15,70.06
Inventory Days,0.0,0.00,0.00,0.00
Days Payable,,,,
Cash Conversion Cycle,23.22,8.67,147.15,70.06
Working Capital Days,-0.88,24.02,118.30,97.99
ROCE %,,13.82,32.08,53.00
