,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,1.64,2.34,2.34
Reserves,1.16,1.28,0.0,2.03,3.31
Borrowings,0.0,0.0,0.0,0.33,0.7000000000000001
Other Liabilities,0.72,0.19,0.58,0.87,0.86
Total Liabilities,1.89,1.48,2.22,5.57,7.21
Fixed Assets,0.3,0.29,0.17,0.2,0.17
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.48,0.39,0.17,1.44,1.38
Other Assets,1.11,0.8,1.88,3.93,5.66
Total Assets,1.89,1.48,2.22,5.57,7.21
