,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.7,72.7,72.7,72.7,72.7,72.7,72.7
FIIs,0.0,0.0,0.0,0.0,0.0,0.62,0.64
Public,27.3,27.3,27.3,27.3,27.3,26.69,26.65
No. of Shareholders,131.0,104.0,94.0,89.0,552.0,1999.0,3324.0
