,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,40,40,40,40,40,40,40
Reserves,530,626,714,628,748,818,842
Borrowings,0,0,14,0,0,0,7
Other Liabilities,172,184,173,195,200,247,271
Total Liabilities,741,850,940,863,989,1105,1161
Fixed Assets,136,135,64,51,52,55,94
CWIP,6,5,5,1,4,11,0
Investments,287,373,406,288,375,540,539
Other Assets,312,338,465,523,557,499,528
Total Assets,741,850,940,863,989,1105,1161
