,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,67.0,88,107,120,106,103
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,67.0,88,107,120,106,103
Working Capital Days,21.0,25,103,55,41,18
ROCE %,,29,22,16,20,17
