,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,57.55,70.74,85.01,83.61,97.92,81.01,89.11,100.44,113.47,97.03,95.52,98.46,95.27
Expenses,49.97,61.38,75.75,74.54,88.5,74.25,82.47,90.96,104.07,88.87,86.03,90.6,86.55
Operating Profit,7.58,9.36,9.26,9.07,9.42,6.76,6.64,9.48,9.4,8.16,9.49,7.86,8.72
OPM %,13.17,13.23,10.89,10.85,9.62,8.34,7.45,9.44,8.28,8.41,9.94,7.98,9.15
Other Income,0.38,0.71,1.35,0.94,1.55,1.39,2.09,1.06,1.14,1.7,1.43,0.65,0.48
Interest,3.17,3.5,3.92,3.94,3.88,3.74,4.55,4.47,4.28,4.3,3.89,4.17,4.76
Depreciation,2.36,2.38,2.42,2.3,2.36,2.32,2.48,2.32,2.36,2.4,2.28,2.31,2.36
Profit before tax,2.43,4.19,4.27,3.77,4.73,2.09,1.7,3.75,3.9,3.16,4.75,2.03,2.08
Tax %,9.88,8.35,27.4,22.28,34.25,25.84,27.65,33.6,28.72,25.95,35.16,29.56,29.81
Net Profit,2.19,3.85,3.1,2.92,3.11,1.55,1.24,2.49,2.78,2.34,3.08,1.42,1.45
EPS in Rs,2.78,4.89,3.94,3.71,3.95,1.97,1.58,3.17,3.53,2.97,3.92,1.81,1.84
