,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14957.0,17092.0,16972.0,16157.0,14076.0,16118.0,17241.0,17615.0,18302.0,20267.0,22477.0,22462.0,23474.0
Expenses,13565.0,15297.0,15250.0,14937.0,13133.0,15050.0,15985.0,16538.0,16864.0,18665.0,20481.0,20538.0,21585.0
Operating Profit,1392.0,1796.0,1722.0,1220.0,944.0,1067.0,1256.0,1077.0,1438.0,1602.0,1996.0,1925.0,1889.0
OPM %,9.0,10.0,10.0,8.0,7.0,7.0,7.0,6.0,8.0,8.0,9.0,9.0,8.0
Other Income,109.0,237.0,255.0,253.0,237.0,275.0,37.0,99.0,-46.0,80.0,75.0,76.0,-10.0
Interest,127.0,138.0,136.0,121.0,131.0,129.0,161.0,169.0,184.0,149.0,278.0,253.0,488.0
Depreciation,735.0,735.0,757.0,751.0,737.0,733.0,736.0,732.0,749.0,815.0,840.0,839.0,867.0
Profit before tax,640.0,1159.0,1084.0,601.0,312.0,479.0,396.0,274.0,460.0,718.0,953.0,909.0,523.0
Tax %,26.0,-9.0,6.0,26.0,27.0,21.0,67.0,34.0,37.0,30.0,27.0,29.0,44.0
Net Profit,474.0,1268.0,1019.0,446.0,227.0,378.0,130.0,182.0,288.0,501.0,699.0,648.0,294.0
EPS in Rs,0.71,1.69,1.51,0.61,0.46,0.52,0.18,0.21,0.36,0.67,0.97,0.89,0.3
