,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,65.52,65.52,65.52,65.52,65.52,65.52,65.52,48.45
Public,34.48,34.48,34.48,34.48,34.48,34.48,34.49,51.55
No. of Shareholders,2733.0,2670.0,2642.0,2616.0,2596.0,2627.0,2651.0,2673.0
