,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,35,35,35,35,35,35,35,35,35,35,35,41,41
Reserves,794,865,941,1030,1068,1126,1217,1348,1504,1682,1887,3524,3642
Borrowings,0,0,0,50,141,728,1566,2769,2837,3774,4832,7511,8801
Other Liabilities,15,14,15,49,77,98,153,126,66,322,398,718,628
Total Liabilities,844,913,991,1164,1320,1986,2971,4277,4441,5813,7153,11795,13112
Fixed Assets,5,5,12,9,8,13,15,14,32,28,34,291,372
CWIP,0,0,0,0,0,0,0,0,0,0,2,17,0
Investments,52,23,31,117,110,68,56,9,361,807,377,215,239
Other Assets,787,885,948,1038,1202,1905,2900,4254,4048,4978,6739,11271,12501
Total Assets,844,913,991,1164,1320,1986,2971,4277,4441,5813,7153,11795,13112
