,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,2.0,4,6,7,6,7,3,4
Inventory Days,365.0,347,152,156,99,75,90,97
Days Payable,63.0,197,153,144,95,63,64,59
Cash Conversion Cycle,304.0,154,4,20,10,19,30,43
Working Capital Days,-64.0,-22,-41,121,82,80,43,4
ROCE %,,7,5,9,5,16,17,9
