,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,11,11,2,3,3,3,3,4,5,4,3,4
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,11,11,2,3,3,3,3,4,5,4,3,4
Working Capital Days,1924,1924,1847,1478,1562,1656,1462,2109,12,3,38,28
ROCE %,12,12,13,13,13,13,11,11,10,10,10,10
