,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,41.44,44.02,45.57,42.47,46.34,46.48,46.05,46.4,47.44,48.96,49.01,49.15,51.22
Expenses,11.31,13.51,13.97,12.65,13.83,15.22,14.39,14.04,14.46,16.21,15.14,14.92,15.59
Operating Profit,30.13,30.51,31.6,29.82,32.51,31.26,31.66,32.36,32.98,32.75,33.87,34.23,35.63
OPM %,72.71,69.31,69.34,70.21,70.16,67.25,68.75,69.74,69.52,66.89,69.11,69.64,69.56
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.11,0.0,0.0
Interest,25.9,26.45,27.38,25.08,27.81,27.57,26.97,27.45,27.12,27.56,27.14,28.24,28.97
Depreciation,1.06,1.06,1.03,1.2,1.21,1.22,1.29,1.33,1.36,1.38,1.4,1.45,1.47
Profit before tax,3.17,3.0,3.19,3.54,3.49,2.47,3.41,3.58,4.5,3.83,5.44,4.54,5.19
Tax %,19.24,25.33,35.42,24.58,26.07,32.39,24.05,27.37,26.89,17.49,36.58,24.01,27.75
Net Profit,2.56,2.25,2.06,2.68,2.58,1.67,2.6,2.59,3.29,3.16,3.45,3.45,3.75
EPS in Rs,0.4,0.35,0.32,0.41,0.4,0.26,0.4,0.4,0.51,0.49,0.53,0.53,0.58
