,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.04,72.04,72.04,72.04,65.22,38.16,38.16,43.12,42.7
DIIs,0.0,0.0,7.98,0.0,0.0,0.0,0.0,0.0,0.0
Public,27.96,27.96,19.99,27.96,34.78,61.84,61.84,56.87,57.3
No. of Shareholders,53.0,51.0,35.0,32.0,29.0,80.0,308.0,262.0,252.0
