,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,2,-1,-1
Cash from Investing Activity,1,0,0,0
Cash from Financing Activity,-1,-1,0,2
Net Cash Flow,-1,1,-1,2
