,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,2,3,3,3
Reserves,3,4,4,8,17,24,55
Borrowings,14,22,24,29,27,42,45
Other Liabilities,17,24,31,34,47,60,46
Total Liabilities,35,51,61,73,94,129,149
Fixed Assets,12,12,12,11,10,11,20
CWIP,0,0,0,0,0,0,0
Investments,0,0,0,2,3,3,3
Other Assets,23,39,49,59,80,115,126
Total Assets,35,51,61,73,94,129,149
