,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-06-01,2023-09-01
Promoters,60.56,60.56,60.56,60.56,53.67,60.56
Public,39.44,39.44,39.44,39.44,46.33,39.44
No. of Shareholders,164.0,247.0,281.0,366.0,560.0,533.0
