,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,25,15,-27,-58,-56,-42,-70,-104,-101,331,315,285,267
Borrowings,236,215,157,136,140,175,158,211,165,151,139,89,64
Other Liabilities,116,147,227,166,223,159,243,269,298,347,354,352,339
Total Liabilities,381,383,362,249,312,297,337,381,367,833,814,731,676
Fixed Assets,80,72,65,15,14,36,33,60,56,497,543,534,530
CWIP,0,0,0,0,0,0,0,1,4,20,0,0,0
Investments,0,0,0,3,0,0,0,0,0,0,0,0,0
Other Assets,301,311,297,231,298,261,303,320,308,316,270,196,146
Total Assets,381,383,362,249,312,297,337,381,367,833,814,731,676
