,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0,0,61,63,63,64,64,64,64
Reserves,0,414,539,750,429,421,276,-288,-290
Borrowings,0,0,1,1,139,141,141,141,141
Other Liabilities,0,46,153,67,48,55,69,86,86
Total Liabilities,0,460,755,880,679,680,550,2,1
Fixed Assets,0,0,0,0,0,0,0,0,0
CWIP,0,0,0,0,0,0,0,0,0
Investments,0,460,465,853,532,532,532,0,0
Other Assets,0,0,290,27,147,147,18,2,1
Total Assets,0,460,755,880,679,680,550,2,1
