,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,30,34,29,27,28,24,31,31,27,38,31,30
Inventory Days,122,126,118,129,106,131,120,107,138,144,120,121
Days Payable,73,89,100,82,96,93,91,81,92,130,78,65
Cash Conversion Cycle,79,71,47,74,37,61,60,56,73,52,74,85
Working Capital Days,40,40,12,22,2,16,23,17,23,-11,44,50
ROCE %,26,27,24,23,26,26,23,21,17,14,11,10
