,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,74.71,72.51,73.54,73.58,74.07,74.26,73.11,73.11
FIIs,3.28,5.22,5.14,3.36,3.5,4.25,4.06,3.04
DIIs,0.18,3.17,4.29,6.46,6.55,6.67,8.4,9.54
Public,21.83,19.1,17.03,16.6,15.88,14.81,14.43,14.32
No. of Shareholders,7654.0,13759.0,14686.0,13637.0,24811.0,30649.0,29965.0,26365.0
