,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.0,53.0,95.0,44.0,74.0,36.0,44.0,43.0,14.0,13.0,26.0,13.0,7.0
Expenses,-14.0,21.0,85.0,38.0,31.0,28.0,34.0,35.0,15.0,16.0,61.0,22.0,18.0
Operating Profit,20.0,32.0,10.0,5.0,42.0,8.0,9.0,7.0,-0.0,-3.0,-34.0,-9.0,-11.0
OPM %,325.0,60.0,10.0,12.0,57.0,21.0,22.0,17.0,-1.0,-22.0,-130.0,-71.0,-167.0
Other Income,111.0,-11.0,-4.0,11.0,11.0,13.0,10.0,11.0,-1.0,5.0,19.0,5.0,6.0
Interest,87.0,48.0,3.0,16.0,41.0,19.0,15.0,16.0,17.0,17.0,9.0,14.0,23.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,44.0,-27.0,2.0,1.0,12.0,1.0,4.0,2.0,-18.0,-14.0,-24.0,-19.0,-29.0
Tax %,22.0,26.0,309.0,29.0,24.0,4.0,-21.0,23.0,23.0,25.0,26.0,25.0,26.0
Net Profit,34.0,-20.0,-5.0,1.0,9.0,1.0,4.0,1.0,-14.0,-11.0,-15.0,-14.0,-21.0
EPS in Rs,12.24,-7.24,-1.64,0.19,2.34,0.36,1.13,0.37,-3.71,-2.83,-4.04,-3.79,-5.64
