,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,67.0,118.0,111.0,92.0,175.0,171.0,170.0,155.0,226.0,199.0,199.0,178.0,262.0
Expenses,56.0,105.0,101.0,84.0,143.0,144.0,137.0,125.0,176.0,166.0,160.0,144.0,201.0
Operating Profit,11.0,13.0,10.0,8.0,32.0,28.0,32.0,29.0,50.0,34.0,39.0,34.0,62.0
OPM %,17.0,11.0,9.0,9.0,18.0,16.0,19.0,19.0,22.0,17.0,20.0,19.0,24.0
Other Income,4.0,4.0,3.0,4.0,6.0,4.0,4.0,0.0,6.0,7.0,8.0,11.0,8.0
Interest,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
Depreciation,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
Profit before tax,11.0,15.0,10.0,9.0,35.0,29.0,33.0,26.0,52.0,36.0,42.0,41.0,66.0
Tax %,20.0,27.0,19.0,2.0,23.0,25.0,24.0,18.0,25.0,25.0,26.0,18.0,25.0
Net Profit,9.0,11.0,8.0,9.0,27.0,21.0,25.0,22.0,39.0,27.0,32.0,34.0,50.0
EPS in Rs,1.48,1.76,1.34,1.39,4.39,3.46,4.02,3.5,6.35,4.38,5.13,5.49,8.08
