,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27
Reserves,-3.52,-3.52,-3.52,-3.43,-3.42,-3.53,-3.64,-3.79,-3.88,-3.95,-4.11,-4.22,-4.3
Preference Capital,0.0,0.0,0.0,0.0,3.3,0.0,3.3,3.3,3.3,3.3,3.3,3.3,
Borrowings,0.19,0.19,0.19,0.19,0.25,3.5,0.29,0.36,0.42,0.42,0.42,0.42,3.7199999999999998
Other Liabilities,0.06,0.07,0.07,0.09,3.4,0.08,3.39,3.41,3.43,3.51,3.68,3.79,0.56
Total Liabilities,0.0,0.01,0.01,0.12,3.5,3.32,3.31,3.25,3.24,3.25,3.26,3.26,3.25
Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.0,0.01,0.01,0.12,3.5,3.32,3.31,3.25,3.24,3.25,3.26,3.26,3.25
Total Assets,0.0,0.01,0.01,0.12,3.5,3.32,3.31,3.25,3.24,3.25,3.26,3.26,3.25
