,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.51,59.51,59.51,59.51,59.51,59.51,62.67
DIIs,17.39,17.39,3.06,3.06,3.06,3.06,3.06
Public,23.09,23.09,37.43,37.43,37.43,37.41,34.28
No. of Shareholders,941.0,986.0,1009.0,1014.0,1153.0,1704.0,1598.0
