,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,28.17,30.48,30.59,33.44,35.39,31.02,31.34,29.19,38.95,34.97,36.85,38.65,45.27
Expenses,27.32,31.67,30.79,28.55,30.54,26.03,31.27,27.74,34.12,34.95,35.82,37.37,40.84
Operating Profit,0.85,-1.19,-0.2,4.89,4.85,4.99,0.07,1.45,4.83,0.02,1.03,1.28,4.43
OPM %,3.02,-3.9,-0.65,14.62,13.7,16.09,0.22,4.97,12.4,0.06,2.8,3.31,9.79
Other Income,1.24,0.57,0.25,0.3,0.18,0.34,0.81,0.47,0.84,0.62,0.56,0.15,0.4
Interest,0.01,0.03,0.05,0.01,0.01,0.01,0.29,0.38,0.66,0.71,0.81,0.83,1.14
Depreciation,0.77,0.8,0.86,0.62,0.68,0.78,1.58,1.91,2.87,3.3,3.88,3.41,4.8
Profit before tax,1.31,-1.45,-0.86,4.56,4.34,4.54,-0.99,-0.37,2.14,-3.37,-3.1,-2.81,-1.11
Tax %,22.14,30.34,15.12,26.1,25.81,26.21,-1.01,-118.92,57.94,4.15,14.84,-1.07,-48.65
Net Profit,1.02,-1.01,-0.73,3.37,3.21,3.34,-1.01,-0.82,0.91,-3.23,-2.63,-2.84,-1.65
EPS in Rs,0.42,-0.41,-0.3,1.37,1.28,1.33,-0.4,-0.33,0.36,-1.28,-1.05,-1.13,-0.64
