,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.89,58.89,59.27,63.28,68.2,64.86,66.65,66.72
FIIs,4.64,4.64,4.64,3.65,0.0,1.59,0.31,0.0
DIIs,6.59,0.03,0.0,0.0,0.0,3.23,3.53,1.23
Government,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0
Public,29.88,36.44,35.0,32.51,31.18,30.08,29.27,31.8
Others,0.0,0.0,0.06,0.57,0.62,0.24,0.25,0.26
No. of Shareholders,14178.0,17356.0,16071.0,14555.0,16151.0,29430.0,29377.0,34248.0
