,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,36.74,36.74,37.97,40.36,39.78,40.36,40.36,40.36
DIIs,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01
Government,0.14,0.14,0.05,0.04,0.04,0.04,0.04,0.04
Public,63.09,63.09,61.97,59.6,60.18,59.6,59.6,59.6
No. of Shareholders,7446.0,7127.0,6912.0,6860.0,6678.0,6761.0,6533.0,6436.0
