,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,55.1,53.36,53.36,54.63,54.63,54.63,54.63,54.63,54.63
DIIs,3.5,3.5,3.5,3.48,3.48,3.48,3.48,3.48,3.48
Public,41.4,43.14,43.14,41.88,41.88,41.88,41.88,41.87,41.89
No. of Shareholders,1974.0,1995.0,1984.0,1988.0,1993.0,2026.0,2232.0,2320.0,2446.0
