,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.27,6.27,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47,7.47
Reserves,-0.05,-0.04,-0.03,-1.71,-2.01,-2.13,-2.33,-2.08,-1.92,-2.75,-2.54,-2.41,-2.2
Borrowings,4.79,4.78,4.78,4.74,4.74,4.74,4.74,4.27,3.86,3.1,3.1,3.1,3.1
Other Liabilities,0.52,0.47,0.16,0.08,0.13,0.8200000000000001,0.7000000000000001,1.21,0.8,0.89,0.96,1.05,0.92
Total Liabilities,11.53,11.48,12.38,10.58,10.33,10.9,10.58,10.87,10.21,8.71,8.99,9.21,9.29
Fixed Assets,7.04,7.18,7.49,6.77,6.85,7.03,6.75,6.46,6.25,5.96,5.76,5.85,5.82
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,1.06,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.01,1.01,1.01,1.01
Other Assets,3.43,2.84,3.43,2.35,2.02,2.41,2.37,2.95,2.5,1.74,2.22,2.35,2.46
Total Assets,11.53,11.48,12.38,10.58,10.33,10.9,10.58,10.87,10.21,8.71,8.99,9.21,9.29
