,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.49,73.49,73.49,73.49,73.49,73.49,73.5,73.5
DIIs,0.17,0.11,0.1,0.08,0.08,0.08,0.08,0.08
Public,26.33,26.4,26.41,26.42,26.42,26.42,26.42,26.43
No. of Shareholders,2182.0,2210.0,1967.0,1903.0,1969.0,2732.0,3083.0,2961.0
