,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,209.0,325.0,358.0,259.0,385.0,477.0,455.0,538.0,572.0,611.0,556.0,615.0,615.0
Expenses,211.0,281.0,311.0,257.0,341.0,397.0,392.0,451.0,476.0,509.0,468.0,510.0,517.0
Operating Profit,-1.0,44.0,47.0,3.0,44.0,79.0,63.0,87.0,96.0,102.0,89.0,104.0,98.0
OPM %,-1.0,13.0,13.0,1.0,12.0,17.0,14.0,16.0,17.0,17.0,16.0,17.0,16.0
Other Income,15.0,12.0,3.0,6.0,4.0,4.0,13.0,2.0,5.0,8.0,6.0,5.0,3.0
Interest,22.0,21.0,20.0,20.0,20.0,21.0,21.0,22.0,23.0,23.0,25.0,26.0,27.0
Depreciation,35.0,35.0,34.0,33.0,34.0,35.0,35.0,36.0,37.0,39.0,41.0,43.0,44.0
Profit before tax,-43.0,0.0,-5.0,-45.0,-6.0,28.0,21.0,32.0,42.0,48.0,28.0,41.0,30.0
Tax %,25.0,29.0,-42.0,25.0,25.0,25.0,25.0,26.0,25.0,24.0,28.0,29.0,26.0
Net Profit,-33.0,0.0,-6.0,-33.0,-4.0,21.0,15.0,24.0,32.0,36.0,20.0,29.0,22.0
EPS in Rs,-2.09,0.01,-0.41,-2.14,-0.28,1.34,0.98,1.51,2.02,2.33,1.29,1.85,1.43
