,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,16,18,31,31,31,31,31,31,31,31,31,31,31.0
Reserves,191,244,530,502,507,496,511,553,546,450,431,535,532.0
Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,0,11,64,134,150,190,184,234,966,968,1055,1203,1265.0
Other Liabilities,149,258,112,105,150,162,203,206,220,274,281,330,352.0
Total Liabilities,356,531,737,773,838,880,929,1024,1763,1724,1798,2099,2180.0
Fixed Assets,209,349,424,464,502,531,554,595,1409,1284,1362,1623,1676.0
CWIP,20,40,18,21,18,17,20,28,23,26,36,57,64.0
Investments,8,1,159,148,156,170,184,204,157,198,150,130,134.0
Other Assets,120,142,137,140,161,162,171,196,175,215,249,289,306.0
Total Assets,356,531,737,773,838,880,929,1024,1763,1724,1798,2099,2180.0
