,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.8,43.02,52.76,24.68,52.34,76.3,66.08,88.61,88.8,105.7,111.4,92.59,91.03
Expenses,30.4,41.85,46.93,37.19,47.76,56.54,54.49,63.88,65.47,73.42,79.43,70.14,70.98
Operating Profit,-14.6,1.17,5.83,-12.51,4.58,19.76,11.59,24.73,23.33,32.28,31.97,22.45,20.05
OPM %,-92.41,2.72,11.05,-50.69,8.75,25.9,17.54,27.91,26.27,30.54,28.7,24.25,22.03
Other Income,1.98,0.56,1.45,0.78,0.86,3.01,2.39,2.46,2.51,1.39,4.41,1.0,2.09
Interest,5.87,5.75,5.33,5.42,5.83,5.85,5.1,5.52,4.77,5.08,4.75,4.59,4.7
Depreciation,6.65,6.66,8.67,6.46,6.43,6.56,6.81,5.53,5.5,5.83,5.79,5.78,6.01
Profit before tax,-25.14,-10.68,-6.72,-23.61,-6.82,10.36,2.07,16.14,15.57,22.76,25.84,13.08,11.43
Tax %,28.88,28.65,30.65,28.89,29.18,28.57,33.33,29.06,29.03,34.18,30.3,32.49,31.23
Net Profit,-23.33,-10.74,-5.91,-22.0,-7.5,9.2,0.04,9.94,8.05,15.53,20.74,7.39,4.37
EPS in Rs,-1.31,-0.6,-0.33,-1.23,-0.42,0.52,0.0,0.56,0.45,0.87,1.16,0.41,0.24
