,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,18,18,18,18,18,18,18,18,18,18,18,18
Reserves,375,389,365,329,402,394,424,516,513,433,422,521,532
Borrowings,322,313,347,348,317,322,313,243,228,253,280,215,210
Other Liabilities,110,108,105,141,82,75,72,75,69,67,66,74,67
Total Liabilities,825,828,835,836,819,809,827,852,828,771,786,828,826
Fixed Assets,498,514,533,537,407,391,376,395,396,372,355,380,381
CWIP,11,19,17,5,4,4,17,2,2,5,0,4,9
Investments,89,91,96,100,238,235,259,289,272,248,252,296,304
Other Assets,226,203,190,194,170,179,175,167,158,146,179,148,131
Total Assets,825,828,835,836,819,809,827,852,828,771,786,828,826
