,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.34,0.38,0.37,0.36,0.4,0.47,0.52,0.47,0.44,0.43,0.55,0.44,0.35
Expenses,0.28,0.3,0.26,0.28,0.31,0.36,0.38,0.35,0.29,0.31,0.37,0.29,0.26
Operating Profit,0.06,0.08,0.11,0.08,0.09,0.11,0.14,0.12,0.15,0.12,0.18,0.15,0.09
OPM %,17.65,21.05,29.73,22.22,22.5,23.4,26.92,25.53,34.09,27.91,32.73,34.09,25.71
Other Income,0.04,0.09,0.07,0.05,0.07,0.08,0.06,0.03,0.06,0.06,0.01,0.01,0.02
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02
Profit before tax,0.09,0.16,0.17,0.12,0.14,0.17,0.17,0.13,0.19,0.16,0.17,0.14,0.09
Tax %,33.33,25.0,23.53,25.0,28.57,23.53,11.76,23.08,26.32,25.0,23.53,28.57,22.22
Net Profit,0.06,0.12,0.12,0.09,0.11,0.13,0.14,0.1,0.14,0.12,0.13,0.11,0.07
EPS in Rs,0.19,0.38,0.38,0.29,0.35,0.41,0.45,0.32,0.45,0.38,0.41,0.35,0.22
