,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,62.15,63.12,67.96,72.6,74.03,74.03,74.99,74.99
Public,37.85,36.88,32.04,27.4,25.97,25.97,25.0,25.01
No. of Shareholders,510.0,454.0,328.0,327.0,350.0,732.0,733.0,831.0
