,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,356.0,358.0,330.0,349.0,361.0,363.0,418.0,434.0,453.0,480.0,486.0,500.0,531.0
Expenses,273.0,267.0,235.0,272.0,301.0,305.0,354.0,361.0,372.0,403.0,376.0,398.0,417.0
Operating Profit,83.0,91.0,95.0,77.0,60.0,58.0,64.0,73.0,80.0,77.0,110.0,102.0,114.0
OPM %,23.0,25.0,29.0,22.0,17.0,16.0,15.0,17.0,18.0,16.0,23.0,20.0,21.0
Other Income,4.0,-3.0,6.0,6.0,9.0,12.0,15.0,16.0,14.0,18.0,11.0,10.0,19.0
Interest,2.0,2.0,3.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0
Depreciation,19.0,9.0,1.0,7.0,7.0,9.0,21.0,11.0,14.0,13.0,14.0,14.0,18.0
Profit before tax,66.0,78.0,97.0,75.0,60.0,60.0,53.0,76.0,78.0,79.0,104.0,97.0,114.0
Tax %,23.0,24.0,18.0,16.0,23.0,20.0,44.0,21.0,23.0,21.0,21.0,27.0,26.0
Net Profit,51.0,59.0,80.0,63.0,46.0,48.0,30.0,60.0,60.0,62.0,83.0,70.0,84.0
EPS in Rs,1.24,1.44,1.94,1.53,1.11,1.18,0.69,1.46,1.51,1.57,1.81,1.52,1.84
