,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,48.25,48.25,48.25,48.25,48.25,48.25,48.25,48.6,49.0,43.85,43.85,43.85
FIIs,5.05,4.34,3.14,2.64,2.59,3.46,4.04,4.06,4.23,15.11,14.9,15.07
DIIs,0.3,0.34,0.56,0.53,0.41,0.47,0.94,0.95,0.96,1.46,3.65,4.02
Public,46.4,47.07,48.05,48.58,48.75,47.82,46.77,46.38,45.79,39.57,37.6,37.06
No. of Shareholders,130116.0,135271.0,188888.0,201451.0,214998.0,220090.0,221359.0,217743.0,213123.0,198382.0,188447.0,207937.0
