,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,68.0,72.0,73.0,71.0,77.0,83.0,85.0,88.0,94.0,100.0,108.0,108.0,112.0
Expenses,54.0,54.0,53.0,56.0,58.0,61.0,62.0,68.0,73.0,79.0,84.0,83.0,87.0
Operating Profit,14.0,18.0,21.0,16.0,19.0,22.0,24.0,20.0,22.0,21.0,24.0,25.0,25.0
OPM %,21.0,25.0,28.0,22.0,24.0,26.0,28.0,23.0,23.0,21.0,22.0,23.0,23.0
Other Income,0.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0
Interest,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,5.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,9.0,7.0,8.0
Profit before tax,8.0,12.0,15.0,11.0,16.0,16.0,18.0,17.0,19.0,14.0,15.0,19.0,20.0
Tax %,21.0,29.0,8.0,176.0,19.0,20.0,4.0,19.0,14.0,49.0,20.0,16.0,17.0
Net Profit,6.0,9.0,14.0,-8.0,13.0,13.0,18.0,14.0,16.0,7.0,12.0,16.0,16.0
EPS in Rs,4.23,5.82,9.04,-5.23,8.5,8.64,11.48,8.96,10.41,4.74,7.95,10.35,10.66
