,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Working Capital Days,2000.12,2552.19,1822.72,1253.11,1800.06,500.19,355.52,-686.62,-633.16,-1081.48,-465.69,-385.86
ROCE %,6.25,3.72,2.98,7.08,5.63,-0.20,3.17,9.25,4.92,-26.59,0.20,1.38
