,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,10.83,10.83,10.83,10.83,10.83,10.83,8.43,7.84,7.2
FIIs,0.0,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.03
DIIs,0.35,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Public,88.82,88.82,88.82,88.82,88.82,88.82,91.22,91.82,92.75
No. of Shareholders,4462.0,4518.0,4413.0,4409.0,4387.0,4340.0,4356.0,4475.0,4542.0
