,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2.44,2.71,-9.54,-0.66,1.56,0.58,0.55,-18.56,3.78,-5.38,-0.13,0.2
Cash from Investing Activity,-0.27,-0.15,19.84,-0.35,-0.16,-0.2,-2.37,19.12,-1.54,9.94,-0.26,0.04
Cash from Financing Activity,-2.02,-2.56,-11.66,1.65,-0.87,-0.56,1.09,-0.51,-1.87,-4.35,-0.28,-0.22
Net Cash Flow,0.15,0.0,-1.36,0.64,0.53,-0.18,-0.74,0.05,0.38,0.21,-0.68,0.03
