,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-7,-3,-4,0,-3,1,5,3,-12
Cash from Investing Activity,1,0,0,0,0,0,0,0,1
Cash from Financing Activity,0,0,0,0,0,0,0,0,0
Net Cash Flow,-7,-3,-4,0,-3,2,5,4,-10
