,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.91,50.91,52.88,53.16,53.16,53.16,55.54,55.69
FIIs,4.2,1.09,1.24,0.59,0.32,3.63,1.66,1.84
DIIs,9.87,14.63,7.66,1.39,0.19,0.14,0.07,0.07
Government,0.41,0.41,0.41,0.41,0.41,0.41,0.2,0.2
Public,34.62,32.96,37.82,44.45,45.92,42.66,42.53,42.19
No. of Shareholders,15574.0,16311.0,16116.0,14583.0,13441.0,22480.0,33505.0,33546.0
