,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,19.18,25.23,31.85,20.58,24.8,32.01,29.48,29.69,30.09,26.61,30.05,28.38,32.52
Expenses,17.55,22.02,32.77,19.09,24.11,29.93,26.41,28.37,28.48,25.62,27.68,26.9,30.54
Operating Profit,1.63,3.21,-0.92,1.49,0.69,2.08,3.07,1.32,1.61,0.99,2.37,1.48,1.98
OPM %,8.5,12.72,-2.89,7.24,2.78,6.5,10.41,4.45,5.35,3.72,7.89,5.21,6.09
Other Income,0.34,0.87,2.57,0.12,0.12,0.2,0.02,0.16,0.23,0.02,0.86,0.29,0.11
Interest,0.59,0.79,1.45,0.95,0.99,1.05,1.91,1.27,1.25,1.44,1.31,1.25,1.16
Depreciation,0.53,0.53,0.52,0.56,0.46,0.6,0.6,0.64,0.57,0.53,0.47,0.5,0.52
Profit before tax,0.85,2.76,-0.32,0.1,-0.64,0.63,0.58,-0.43,0.02,-0.96,1.45,0.02,0.41
Tax %,-8.24,18.12,140.62,-110.0,20.31,46.03,-18.97,16.28,-100.0,-1.04,15.17,-100.0,-29.27
Net Profit,0.92,2.26,0.13,0.2,-0.51,0.34,0.69,-0.35,0.05,-0.96,1.23,0.04,0.52
EPS in Rs,2.76,6.77,0.39,0.6,-1.53,1.02,2.07,-1.05,0.15,-2.88,3.69,0.12,1.56
