,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.19,72.19,65.89,48.15,48.15
DIIs,0.05,0.05,0.05,0.05,0.05
Public,27.77,27.77,34.06,51.82,51.82
No. of Shareholders,9656.0,9628.0,9632.0,9761.0,9713.0
