,2012-03-01,2013-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,,,,,2,-4,-7,1,1,6
Cash from Investing Activity,,,,,,-3,2,-3,0,-7,-2
Cash from Financing Activity,,,,,,0,2,10,-1,7,-6
Net Cash Flow,,,,,,0,0,0,0,1,-2
