,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.74,53.8,53.8,53.8,53.25,50.01,50.01,50.01
FIIs,25.98,18.8,19.05,19.09,16.23,14.41,13.73,8.6
DIIs,5.58,13.11,7.52,7.84,4.41,1.93,0.54,0.41
Public,13.7,14.29,19.63,19.26,26.12,33.65,35.72,40.98
No. of Shareholders,14396.0,16409.0,16546.0,14925.0,51277.0,39724.0,46869.0,44094.0
