,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,7,8,8,8,8,8,8,8,9,9,9
Reserves,271,316,389,539,639,979,1077,1189,1321,1471,1814,1775,1775
Borrowings,61,132,118,189,221,241,191,194,390,846,683,798,865
Other Liabilities,96,99,163,169,194,244,223,218,270,308,370,321,355
Total Liabilities,433,551,678,905,1062,1472,1499,1610,1989,2632,2876,2902,3004
Fixed Assets,167,181,294,316,580,492,534,558,650,1111,1342,1368,1653
CWIP,58,129,111,222,95,141,210,429,666,541,506,655,389
Investments,68,50,10,66,53,253,140,2,10,21,34,43,45
Other Assets,141,191,262,301,334,587,615,621,662,959,993,836,917
Total Assets,433,551,678,905,1062,1472,1499,1610,1989,2632,2876,2902,3004
