,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1,2,0,7
Cash from Investing Activity,-1,-1,0,0
Cash from Financing Activity,1,0,5,-4
Net Cash Flow,1,1,5,2
