,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1.0,0,1,0
Inventory Days,31.0,50,63,70
Days Payable,19.0,19,21,17
Cash Conversion Cycle,13.0,31,42,53
Working Capital Days,17.0,23,34,40
ROCE %,,16,18,26
