,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,6,5,7,5,-11,-10,1,-3,5,4,8
Cash from Investing Activity,-3,-1,1,2,0,-1,-2,-1,-1,-2,-9
Cash from Financing Activity,-2,-4,-2,-5,1,12,-4,-4,2,-2,13
Net Cash Flow,1,1,6,2,-9,0,-4,-7,6,0,12
