,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,68.65,70.4,70.4,70.4
FIIs,7.33,5.04,5.02,4.36
DIIs,0.18,0.0,0.0,0.0
Public,23.84,24.56,24.58,25.23
No. of Shareholders,65192.0,63039.0,59936.0,59647.0
